name,online_order,book_table,rate,sentiment,votes,location,rest_type,cuisines_cleaned,approx_cost(for two people),listed_in(type),online_order_label,book_table_label
Mumbai Bistro,1,0,4.2,Excellent,506,55,19,"Cafe, North Indian, Street Food",500.0,4,Yes,No
Holige Mane,1,0,4.2,Excellent,128,55,78,South Indian,100.0,4,Yes,No
The World Cafe,0,0,3.8,Good,32,55,19,Cafe,600.0,4,No,No
Hydrabad Biryani House,0,0,3.6,Good,10,55,27,"Biryani, North Indian",400.0,4,No,No
Hotel Moonlight,0,0,3.9,Good,117,55,27,"Chinese, North Indian",500.0,4,No,No
Chung's Chinese Corner,1,0,4.1,Excellent,444,55,27,"Chinese, Asian, American, Seafood",600.0,4,Yes,No
RS Shiv Sagar,0,0,4.2,Excellent,613,55,27,"Chinese, North Indian, South Indian, Street Food, Fast Food",500.0,4,No,No
Mavalli Tiffin Room (MTR),0,0,4.3,Excellent,356,55,78,"South Indian, Beverages",300.0,4,No,No
White Horse,0,1,3.7,Good,96,55,8,"Finger Food, Chinese, North Indian",1100.0,4,No,Yes
South Ruchis,1,0,3.9,Good,358,87,27,"North Indian, South Indian, Chinese",850.0,4,Yes,No
Bene - Sheraton Grand Bangalore Hotel at Brigade...,0,1,4.2,Excellent,246,55,49,"Italian, European, Mediterranean",2500.0,4,No,Yes
Bhairaveshwara Military Hotel,1,0,4.2,Excellent,144,55,78,"South Indian, Hyderabadi",250.0,4,Yes,No
Park View Restaurant,0,0,3.8,Good,128,87,27,"North Indian, Chinese, Continental",600.0,4,No,No
Cafe Noir,0,0,4.1,Excellent,1189,55,27,"European, French, Salad",1500.0,4,No,No
Iyer Mess,1,0,4.1,Excellent,327,55,65,South Indian,150.0,4,Yes,No
Vayam Veg Fine Dine,1,0,3.8,Good,36,53,27,"North Indian, South Indian, Chinese, Mexican",700.0,4,Yes,No
Sanman,0,0,4.0,Excellent,151,77,27,"North Indian, South Indian, Fast Food, Chinese",700.0,4,No,No
Sindh Kitchen,1,1,4.2,Excellent,167,55,27,"North Indian, Sindhi, Seafood",1100.0,4,Yes,Yes
Temple Meals,0,0,3.8,Good,76,55,78,South Indian,200.0,4,No,No
Chandus Delux,1,0,3.9,Good,81,55,27,"South Indian, North Indian, Seafood, Chinese",600.0,4,Yes,No
Savi Sagar,1,0,3.8,Good,136,55,27,"North Indian, South Indian, Chinese, Street Food, Beverages",450.0,4,Yes,No
Shuchi Ruchi,1,0,4.0,Excellent,344,55,78,"Chinese, North Indian, Street Food",350.0,4,Yes,No
New Samrat Restaurant,0,0,4.1,Excellent,62,77,27,"North Indian, South Indian, Chinese",450.0,4,No,No
New Krishna Bhavan,0,0,4.2,Excellent,600,55,78,"South Indian, North Indian, Chinese",200.0,4,No,No
Hotel Janatha,0,0,4.1,Excellent,750,55,78,South Indian,150.0,4,No,No
New Fishland,0,0,3.9,Good,40,55,78,"Seafood, Chinese, North Indian, South Indian",400.0,4,No,No
Bademiyan Kebabs,1,0,3.8,Good,86,55,27,"Kebab, Hyderabadi, Biryani, Charcoal Chicken",600.0,4,Yes,No
Sagar,1,0,4.0,Excellent,152,77,27,North Indian,600.0,4,Yes,No
Chikkanna Tiffin Room,1,0,4.3,Excellent,85,77,78,South Indian,200.0,4,Yes,No
The Fast Food,1,0,3.9,Good,66,55,78,"South Indian, Fast Food",150.0,4,Yes,No
Sai Shakti,0,0,4.0,Excellent,212,55,78,North Indian,250.0,4,No,No
Amrut,1,0,3.5,Good,250,55,78,"North Indian, Chinese, Fast Food",300.0,4,Yes,No
Viking,0,0,2.9,Bad,86,55,27,"Chinese, North Indian",450.0,4,No,No
Hari Super Sandwich,0,0,3.9,Good,61,55,78,"Fast Food, Street Food",200.0,4,No,No
Karavali Lunch Home,1,0,4.0,Excellent,173,55,78,"South Indian, Seafood",300.0,4,Yes,No
California Burrito,0,0,4.2,Excellent,124,55,53,"Mexican, Fast Food",400.0,4,No,No
Singh Saab Dhaba,1,0,3.8,Good,21,55,27,"Fast Food, North Indian",400.0,4,Yes,No
Namma Kudla,0,0,4.2,Excellent,62,55,78,"South Indian, Mangalorean",350.0,4,No,No
Hotel Karavali Food Point,1,0,3.8,Good,220,87,78,"Mangalorean, South Indian, North Indian",400.0,4,Yes,No
Jigarthanda,0,0,3.5,Good,17,55,17,"Beverages, Rolls",300.0,4,No,No
Garden City Mobile Biryani,0,0,5.0,Excellent,0,88,58,Biryani,200.0,4,No,No
Alfresco by Bene -Sheraton Grand Bangalore Hotel at...,0,1,3.7,Good,77,55,10,Continental,2000.0,4,No,Yes
LV Venkateshwara Jolada Rotti Oota,1,0,3.9,Good,35,55,78,South Indian,300.0,4,Yes,No
Antarastriya,1,0,3.9,Good,462,55,78,"Chinese, Fast Food, Momos",200.0,4,Yes,No
Sagar Restaurant & Chats,1,0,3.6,Good,7,87,27,"South Indian, North Indian, Chinese",500.0,4,Yes,No
Jay Bhavani,1,0,3.6,Good,41,87,78,"North Indian, Street Food, Pizza",400.0,4,Yes,No
Oyalo,1,0,3.2,Good,9,55,78,Pizza,300.0,4,Yes,No
Olive Tree,0,1,3.8,Good,59,53,27,"North Indian, South Indian, Chinese",700.0,4,No,Yes
Ali Snacks Point,1,0,3.4,Good,5,55,78,"Chinese, Momos",150.0,4,Yes,No
Savji's Roll 'N' Biryani,1,0,3.9,Good,441,87,78,"North Indian, Chinese, Biryani, Rolls",250.0,4,Yes,No
Hotel Prakruthi,1,0,3.8,Good,93,87,78,South Indian,350.0,4,Yes,No
WOW! Momo,1,0,3.9,Good,284,55,53,"Tibetan, Momos",400.0,4,Yes,No
Kailash Parbat,0,0,3.1,Good,116,55,53,"North Indian, Street Food",600.0,4,No,No
Hotel Karavali Beach,1,0,3.5,Good,19,77,27,"Seafood, Mangalorean, Chinese",500.0,4,Yes,No
West Wood,0,1,3.7,Good,113,77,27,"North Indian, Chinese, Continental",1000.0,4,No,Yes
Tata Cha,1,0,3.2,Good,9,55,15,"Cafe, Tea, North Indian",500.0,4,Yes,No
Sri Sai Ram's,0,0,4.2,Excellent,62,55,78,Street Food,200.0,4,No,No
Holige Mane,1,0,4.1,Excellent,56,55,78,South Indian,100.0,4,Yes,No
HighTeaParty Cafe,1,0,3.9,Good,72,55,19,"Cafe, Continental, Steak, Italian",500.0,4,Yes,No
TLP Cafe,1,0,3.9,Good,252,55,19,"Cafe, Italian",400.0,4,Yes,No
Mehfil Family Restaurant,1,0,3.0,Good,81,55,78,North Indian,750.0,4,Yes,No
Chetty's Corner,0,0,4.0,Excellent,52,55,78,"Fast Food, Pizza, Sandwich",250.0,4,No,No
Swathi Restaurant,0,0,3.8,Good,34,77,27,"Chinese, North Indian, South Indian",600.0,4,No,No
Sagar,0,0,3.6,Good,101,87,27,"South Indian, North Indian, Chinese",500.0,4,No,No
Pizza Stop,1,0,2.9,Bad,57,55,78,"Pizza, Italian",600.0,4,Yes,No
Flodeis,1,0,3.4,Good,10,87,40,"Desserts, Ice Cream, Beverages",300.0,4,Yes,No
Rajanna Military Hotel,0,0,3.7,Good,49,53,78,Biryani,300.0,4,No,No
Chaatimes,1,0,3.9,Good,115,55,78,"Street Food, Fast Food",200.0,4,Yes,No
The Golden Metro,1,0,3.6,Good,70,77,27,"North Indian, Mughlai, Chinese, Continental",800.0,4,Yes,No
Malleshwaram Holige Mane,0,0,3.5,Good,7,55,78,South Indian,200.0,4,No,No
Veg By Nature,0,0,2.9,Bad,57,55,78,North Indian,300.0,4,No,No
Sukh Sagar Express,1,0,3.7,Good,89,55,53,"North Indian, Chinese, Fast Food, Street Food",500.0,4,Yes,No
Quickie's,1,0,3.9,Good,87,77,78,"Fast Food, Rolls",200.0,4,Yes,No
Donne Biryani House,1,0,3.8,Good,59,55,78,"Andhra, Biryani",300.0,4,Yes,No
Vijayalakshmi Veg,0,0,4.0,Excellent,0,55,78,South Indian,200.0,4,No,No
Tasty Paradise,1,0,3.7,Good,98,55,27,"North Indian, Mughlai, Chinese, Beverages",550.0,4,Yes,No
Swadh Biryani Tandoori Spot,0,0,5.0,Excellent,0,55,78,"Biryani, Fast Food",200.0,4,No,No
Srushti Coffee,0,0,3.4,Good,9,55,78,South Indian,300.0,4,No,No
Udupi Upachar,0,0,3.3,Good,6,53,78,"South Indian, North Indian, Chinese",250.0,4,No,No
Grits Cafe,1,0,3.6,Good,15,53,78,"Fast Food, Bakery",300.0,4,Yes,No
Ambur Biryani Zone,0,0,3.7,Good,0,55,78,"Biryani, Kebab",150.0,4,No,No
Upsouth,1,0,4.2,Excellent,470,55,53,South Indian,300.0,4,Yes,No
Chillies Restaurant,0,0,3.7,Good,24,54,27,"North Indian, South Indian, Chinese",500.0,4,No,No
Falafel's - The Lebanese Haus,0,0,3.9,Good,47,55,78,Lebanese,300.0,4,No,No
Cinnamon,0,0,3.7,Good,28,77,27,"North Indian, Asian, Continental",1000.0,4,No,No
Dhadoom,1,0,4.0,Excellent,58,55,53,"North Indian, Street Food, Pizza, Burger, Sandwich",300.0,4,Yes,No
Coastal Express,1,0,3.4,Good,37,55,78,"North Indian, Chinese, Biryani, Seafood, Fast Food, Beverages",500.0,4,Yes,No
Neethus Kitchen & Restaurant,0,0,2.9,Bad,11,54,78,"North Indian, Chinese, South Indian",400.0,4,No,No
The Orchid,0,0,3.7,Good,55,54,27,"North Indian, Continental",1400.0,4,No,No
Hotel Karavali,0,0,3.6,Good,14,87,78,"South Indian, Chinese",400.0,4,No,No
Udupi Ruchi,0,0,4.0,Excellent,0,87,78,South Indian,100.0,4,No,No
Gowdara Hatti,1,0,3.7,Good,30,55,78,South Indian,300.0,4,Yes,No
Hot Coffee,0,0,3.9,Good,46,87,78,South Indian,100.0,4,No,No
RR Biriyani,0,0,3.7,Good,21,55,78,Biryani,300.0,4,No,No
Sultan's Restaurant,1,0,3.2,Good,37,53,78,"Hyderabadi, Biryani",200.0,4,Yes,No
Amantrana,0,0,3.2,Good,15,53,27,"North Indian, South Indian",800.0,4,No,No
Uttarkhand,0,0,3.0,Good,21,77,27,"Chinese, North Indian, Continental",700.0,4,No,No
Samudra Bar & Restaurant,0,0,2.9,Bad,35,77,28,"North Indian, Mughlai, Chinese",800.0,4,No,No
Art Cafe,0,0,3.5,Good,7,55,19,Cafe,1000.0,4,No,No
Amazing Blue Pub,0,0,3.4,Good,10,77,73,Finger Food,900.0,4,No,No
New Udupi Grand Hotel,0,0,3.2,Good,5,53,78,"South Indian, North Indian, Chinese",250.0,4,No,No
Blue Nile Coffee Shop,0,0,3.7,Good,0,77,19,Cafe,600.0,4,No,No
F.M Biryani Paradise,0,0,3.7,Good,0,87,78,Biryani,300.0,4,No,No
Grub by 3G's,0,0,3.3,Good,4,55,27,"Continental, North Indian",1500.0,4,No,No
Sri Sai Dosa Center,0,0,3.7,Good,0,55,78,South Indian,100.0,4,No,No
Polar Bear,1,0,4.1,Excellent,166,55,40,"Desserts, Ice Cream, Beverages, Sandwich",400.0,4,Yes,No
Akshatha Nati Style,0,0,3.7,Good,20,87,78,"South Indian, Chinese, North Indian",500.0,4,No,No
Matsya Lunch Home,1,0,3.8,Good,13,55,78,Mangalorean,400.0,4,Yes,No
The Rasoi,0,0,3.7,Good,33,77,27,"North Indian, Chinese, Hyderabadi",650.0,4,No,No
Kaffee Klatsch,0,0,2.0,Bad,0,55,19,Cafe,300.0,4,No,No
Hotel Annapurneshwari,0,0,4.0,Excellent,0,77,65,Andhra,200.0,4,No,No
Utsava Grand,0,0,3.6,Good,14,54,78,"South Indian, North Indian, Chinese",300.0,4,No,No
Nebula,0,0,3.3,Good,6,55,27,"North Indian, Chinese, Thai, Italian, South Indian",700.0,4,No,No
Lakshmi Mess,0,0,3.3,Good,13,55,65,South Indian,200.0,4,No,No
Mumbai Spice,1,0,3.7,Good,100,55,78,"North Indian, Chinese",400.0,4,Yes,No
The Biryani Culture,1,0,3.2,Good,9,55,53,North Indian,500.0,4,Yes,No
Sizzling China,1,0,2.9,Bad,23,55,53,Chinese,300.0,4,Yes,No
Cafe Bengaluru,0,0,3.3,Good,47,53,78,"Fast Food, Beverages",300.0,4,No,No
Yumjar,1,0,3.7,Good,0,67,78,"Fast Food, Beverages, Desserts",300.0,4,Yes,No
Wood Rose,0,0,3.3,Good,8,77,60,"North Indian, Chinese, Continental",1000.0,4,No,No
Srushti Veg,0,0,3.3,Good,6,54,27,"North Indian, South Indian, Chinese",600.0,4,No,No
Swathi Delux,0,0,3.2,Good,11,54,27,"North Indian, Chinese, Andhra",450.0,4,No,No
Glacier - Citrine Hotel,0,0,3.6,Good,27,77,8,"Finger Food, North Indian, Chinese",1000.0,4,No,No
Subway,1,0,2.4,Bad,71,55,83,"Healthy Food, Salad, Fast Food",500.0,4,Yes,No
Crazy Pizza,0,0,3.4,Good,5,55,57,"Pizza, Fast Food",400.0,4,No,No
Sai Cafe Veg,0,0,3.5,Good,11,55,78,Fast Food,250.0,4,No,No
Hotel New Grand,0,0,3.7,Good,0,54,78,"North Indian, South Indian, Chinese",350.0,4,No,No
Comesum Food Plaza,0,0,1.0,Bad,0,54,78,"South Indian, Chinese",300.0,4,No,No
New Kabadi Military Hotel,0,0,3.7,Good,0,53,78,"South Indian, Biryani",350.0,4,No,No
Sri Balaji Juice And Chats,0,0,4.0,Excellent,0,87,80,"Fast Food, Beverages",400.0,4,No,No
Hare Krishna,0,0,2.9,Bad,16,54,78,"North Indian, South Indian, Chinese",300.0,4,No,No
Food Square,1,0,3.2,Good,4,55,78,"Chinese, Street Food, Rolls",250.0,4,Yes,No
Al Taj Fast Food,1,0,3.2,Good,4,87,78,"Fast Food, North Indian, South Indian, Chinese",600.0,4,Yes,No
Al Sadique,1,0,3.9,Good,185,53,78,"North Indian, Mughlai, Chinese, Rolls",450.0,4,Yes,No
Currylicious,0,0,3.1,Good,49,55,53,"South Indian, Mangalorean, Kerala",800.0,4,No,No
Ganesh Food Joint,0,0,3.6,Good,101,55,78,"South Indian, North Indian, Chinese",200.0,4,No,No
Kaati Zone,0,0,2.8,Bad,26,55,78,"Fast Food, Biryani, Rolls",350.0,4,No,No
Aahara Vihar,0,0,3.5,Good,13,55,78,"South Indian, North Indian, Chinese",300.0,4,No,No
Marhaba,1,0,2.7,Bad,72,55,53,"North Indian, Lebanese, Rolls",550.0,4,Yes,No
Cauvery Punjabi Khana,0,0,3.4,Good,11,54,78,"North Indian, South Indian",300.0,4,No,No
Pavana Veg Restaurant,0,0,3.1,Good,12,54,78,"North Indian, South Indian, Chinese, Street Food",300.0,4,No,No
Sipp N Cool,0,0,3.0,Good,0,53,78,Fast Food,200.0,4,No,No
Punjabi Tasty Khana,0,0,3.7,Good,0,55,78,"North Indian, Chinese, Biryani",450.0,4,No,No
Hare Krishna Kuteera,0,0,4.0,Excellent,0,55,78,South Indian,200.0,4,No,No
Sambhram,0,0,3.0,Good,0,55,78,"South Indian, Biryani",250.0,4,No,No
The Cinema,0,0,3.7,Good,0,93,78,Other,400.0,4,No,No
Amma's Thindi,0,0,3.7,Good,0,53,78,South Indian,250.0,4,No,No
Sri Prasanna Military Hotel,0,0,3.7,Good,0,53,78,South Indian,250.0,4,No,No
Nandikeshwara Tiffin Centre,0,0,3.7,Good,0,53,78,South Indian,100.0,4,No,No
Taste Of Banaras,0,0,3.7,Good,0,55,78,North Indian,200.0,4,No,No
Parinitha Biryani Corner,1,0,3.3,Good,5,53,78,"Biryani, Kebab",300.0,4,Yes,No
Ajantha Hotel,1,0,3.0,Good,0,53,78,"North Indian, South Indian",250.0,4,Yes,No
Lucky Bites,0,0,3.4,Good,7,87,78,"Fast Food, Chinese",400.0,4,No,No
Bhanu Hindi Military Hotel,1,0,3.4,Good,7,53,78,South Indian,300.0,4,Yes,No
Indian Chicken Biryani Point,0,0,3.1,Good,6,87,78,Biryani,250.0,4,No,No
Sri Venkateshwar Bhavan,0,0,3.5,Good,7,55,78,"South Indian, Chinese, Seafood",200.0,4,No,No
Hotel Vaishali,0,0,3.6,Good,20,55,78,South Indian,150.0,4,No,No
Kamat Delicacy,0,0,3.7,Good,0,77,78,"South Indian, North Indian, Chinese",300.0,4,No,No
Dosa Cafe,0,0,3.4,Good,7,87,78,South Indian,80.0,4,No,No
Hotel Shri Raghavendra,0,0,3.0,Good,6,54,78,"South Indian, North Indian",150.0,4,No,No
Donne Biriyani Mane,0,0,2.8,Bad,28,54,78,"Biryani, Chinese, North Indian",300.0,4,No,No
G. P. S. Kaapi Thindi,0,0,3.5,Good,14,55,78,Street Food,150.0,4,No,No
Hotel Sri Gurupriya,0,0,3.7,Good,0,54,78,South Indian,200.0,4,No,No
Pure & Natural,0,0,2.6,Bad,30,55,78,"Healthy Food, Beverages, Fast Food",500.0,4,No,No
U K Saviruchi Food Store,0,0,3.7,Good,0,87,78,"South Indian, North Indian",150.0,4,No,No
Happiest Moment,0,0,3.7,Good,0,77,78,"North Indian, Chinese, Biryani",350.0,4,No,No
Karnataka Briyani point,0,0,3.2,Good,5,64,78,"North Indian, Chinese",300.0,4,No,No
Mayur Veg Restaurant,0,0,3.7,Good,0,87,78,"South Indian, Chinese, North Indian, Juices",250.0,4,No,No
Jameela Hotel,0,0,3.3,Good,9,53,78,Biryani,200.0,4,No,No
Bharath's Pizza,0,0,3.7,Good,0,55,78,"Pizza, Fast Food",250.0,4,No,No
Cauvery Veg Restaurant,0,0,3.7,Good,0,54,78,North Indian,300.0,4,No,No
Ma~Ga~Di,0,0,3.3,Good,12,87,27,"North Indian, South Indian, Chinese",800.0,4,No,No
Grill Biryanis,0,0,3.1,Good,8,55,78,"Biryani, North Indian",500.0,4,No,No
Empire Juice Shop,0,0,2.7,Bad,43,55,14,Juices,150.0,4,No,No
Four Seasons Fast Food,0,0,3.3,Good,20,55,78,"North Indian, Chinese, Biryani",400.0,4,No,No
New Savi Sagar,1,0,3.3,Good,4,53,78,"South Indian, North Indian, Chinese, Street Food",200.0,4,Yes,No
Maiyas,1,0,3.9,Good,291,55,79,"South Indian, North Indian, Chinese, Bakery, Desserts",300.0,4,Yes,No
Khan Saheb Grills and Rolls,1,0,2.7,Bad,24,55,57,"Fast Food, Rolls",400.0,4,Yes,No
StikSnax,0,0,2.7,Bad,21,55,78,Fast Food,300.0,4,No,No
Naati Manae,1,0,2.7,Bad,25,55,53,"North Indian, South Indian, Chinese, Biryani",700.0,4,Yes,No
Sangeetha Bar & Restaurant,0,0,3.4,Good,11,77,10,"North Indian, South Indian",800.0,4,No,No
A1 Biriyani Point,0,0,3.0,Good,10,77,78,Biryani,200.0,4,No,No
Sbarro,0,0,2.8,Bad,270,55,53,Pizza,500.0,4,No,No
Sloshed,0,1,3.9,Good,96,5,76,"Arabian, Chinese, Continental, North Indian, Finger Food",1200.0,5,No,Yes
Jetlag,0,1,4.3,Excellent,1103,67,10,"Finger Food, Continental, North Indian, Italian, Japanese",1650.0,5,No,Yes
Chord Road Resto-Bar,0,0,3.2,Good,97,67,31,"North Indian, South Indian, Chinese",1000.0,5,No,No
Planet I Bar,0,0,3.6,Good,23,5,28,"Continental, Chinese, North Indian, Finger Food",1200.0,5,No,No
High Ultra Lounge,0,1,4.1,Excellent,4781,55,63,"Japanese, Thai, Chinese, Korean",2600.0,5,No,Yes
District 6 Pub Brewery & Kitchen,0,0,4.3,Excellent,2324,55,67,"German, European, Pizza, American, North Indian, Chinese",1800.0,5,No,No
1522 - The Pub,1,0,4.2,Excellent,1734,55,73,"Chinese, Continental, North Indian",1400.0,5,Yes,No
The Studio Bar,0,0,4.0,Excellent,777,55,60,"Italian, American, North Indian",1400.0,5,No,No
Hatch,1,1,4.2,Excellent,471,55,28,"North Indian, Mangalorean, Seafood",1200.0,5,Yes,Yes
The Beer Cafe,0,0,4.1,Excellent,742,55,73,"Finger Food, North Indian, Italian",1500.0,5,No,No
BluO,0,1,4.1,Excellent,405,55,60,"Continental, North Indian",1500.0,5,No,Yes
3G's - Gulp & Groove,1,1,4.1,Excellent,664,55,10,"Finger Food, Continental, Chinese",1100.0,5,Yes,Yes
White Horse,0,1,3.7,Good,96,55,8,"Finger Food, Chinese, North Indian",1100.0,5,No,Yes
Swathi Greenland,1,0,3.7,Good,174,87,28,"Andhra, North Indian, Chinese",800.0,5,Yes,No
Alfresco by Bene -Sheraton Grand Bangalore Hotel at...,0,1,3.7,Good,77,55,10,Continental,2000.0,5,No,Yes
Samudra Bar & Restaurant,0,0,2.9,Bad,35,77,28,"North Indian, Mughlai, Chinese",800.0,5,No,No
Amazing Blue Pub,0,0,3.4,Good,10,77,73,Finger Food,900.0,5,No,No
Wood Rose,0,0,3.3,Good,8,77,60,"North Indian, Chinese, Continental",1000.0,5,No,No
Glacier - Citrine Hotel,0,0,3.6,Good,27,77,8,"Finger Food, North Indian, Chinese",1000.0,5,No,No
Sangeetha Bar & Restaurant,0,0,3.4,Good,11,77,10,"North Indian, South Indian",800.0,5,No,No
Sloshed,0,1,3.9,Good,96,5,76,"Arabian, Chinese, Continental, North Indian, Finger Food",1200.0,6,No,Yes
Jetlag,0,1,4.3,Excellent,1103,67,10,"Finger Food, Continental, North Indian, Italian, Japanese",1650.0,6,No,Yes
Stories,1,1,4.6,Excellent,2423,67,28,"Continental, North Indian, Chinese",1100.0,6,Yes,Yes
Kava - Fairfield by Marriott,0,1,4.0,Excellent,617,67,50,"North Indian, South Indian, Continental",1800.0,6,No,Yes
Nandhana Palace,0,0,4.0,Excellent,930,67,28,"Andhra, Biryani, North Indian, Chinese",800.0,6,No,No
Mayura 1989,0,0,3.7,Good,103,67,28,"Andhra, Continental, Chinese",900.0,6,No,No
Kava Bar - Fairfield By Marriott,0,0,3.4,Good,10,67,8,"North Indian, South Indian, Continental",1800.0,6,No,No
Westin - Vyasa Paradise,0,0,3.4,Good,8,67,28,"North Indian, South Indian, Chinese",800.0,6,No,No
White Smoke Barbeque- Fairfield by Marriott,0,0,4.0,Excellent,84,67,28,"Mediterranean, BBQ",1200.0,6,No,No
Cave N Dine,1,1,3.1,Good,405,5,28,"North Indian, Chinese, Seafood",800.0,6,Yes,Yes
Planet I Bar,0,0,3.6,Good,23,5,28,"Continental, Chinese, North Indian, Finger Food",1200.0,6,No,No
Chili's American Grill & Bar,1,1,4.8,Excellent,6470,55,28,"American, Tex-Mex, Burger, BBQ, Mexican",1400.0,6,Yes,Yes
1522 - The Pub,1,0,4.2,Excellent,1734,55,73,"Chinese, Continental, North Indian",1400.0,6,Yes,No
"R Bar - Renaissance Hotel, Bengaluru",0,1,4.2,Excellent,167,66,10,Continental,1400.0,6,No,Yes
Hatch,1,1,4.2,Excellent,471,55,28,"North Indian, Mangalorean, Seafood",1200.0,6,Yes,Yes
The Beer Cafe,0,0,4.1,Excellent,742,55,73,"Finger Food, North Indian, Italian",1500.0,6,No,No
3G's - Gulp & Groove,1,1,4.1,Excellent,664,55,10,"Finger Food, Continental, Chinese",1100.0,6,Yes,Yes
White Horse,0,1,3.7,Good,96,55,8,"Finger Food, Chinese, North Indian",1100.0,6,No,Yes
Swathi Greenland,1,0,3.7,Good,174,87,28,"Andhra, North Indian, Chinese",800.0,6,Yes,No
Alfresco by Bene -Sheraton Grand Bangalore Hotel at...,0,1,3.7,Good,77,55,10,Continental,2000.0,6,No,Yes
Samudra Bar & Restaurant,0,0,2.9,Bad,35,77,28,"North Indian, Mughlai, Chinese",800.0,6,No,No
Amazing Blue Pub,0,0,3.4,Good,10,77,73,Finger Food,900.0,6,No,No
Glacier - Citrine Hotel,0,0,3.6,Good,27,77,8,"Finger Food, North Indian, Chinese",1000.0,6,No,No
Sangeetha Bar & Restaurant,0,0,3.4,Good,11,77,10,"North Indian, South Indian",800.0,6,No,No
Parika Multicuisine Restaurant,1,1,3.8,Good,203,71,27,"North Indian, Chinese, Mughlai",1200.0,0,Yes,Yes
Chutney Chang,1,1,4.2,Excellent,4752,12,27,"North Indian, Chinese, BBQ",1500.0,0,Yes,Yes
Konark Vegetarian Restaurant,0,0,4.1,Excellent,1015,70,27,"North Indian, Chinese, Continental, South Indian, Street Food, Juices",500.0,0,No,No
The Market - The Ritz-Carlton,0,1,4.3,Excellent,620,70,49,"North Indian, European, Thai",3400.0,0,No,Yes
Ithaca - The Chancery Pavilion,0,1,3.9,Good,312,70,49,"North Indian, Italian, European, Continental",2000.0,0,No,Yes
Northern Gate- Gateway Hotel,0,1,4.0,Excellent,103,70,27,North Indian,1900.0,0,No,Yes
Olive Bar And Kitchen,0,1,4.5,Excellent,2219,71,27,"Mediterranean, European, Salad",1800.0,0,No,Yes
Ebony,1,1,4.3,Excellent,3152,52,27,"North Indian, South Indian",1500.0,0,Yes,Yes
JW Kitchen - JW Marriott Bengaluru,0,1,4.4,Excellent,2143,51,49,"North Indian, Continental, Italian",2200.0,0,No,Yes
The Tao Terraces,1,1,3.9,Good,1943,52,27,"Thai, Japanese, Korean, Burmese, Chinese",2100.0,0,Yes,Yes
Rim Naam - The Oberoi,0,0,4.6,Excellent,988,52,49,Thai,3000.0,0,No,No
Oh! Calcutta,1,1,4.5,Excellent,1142,12,28,"Bengali, Seafood",1200.0,0,Yes,Yes
Mainland China,1,1,4.5,Excellent,1431,12,28,Chinese,1700.0,0,Yes,Yes
Rasovara,1,1,4.3,Excellent,772,51,27,"Rajasthani, North Indian",1400.0,0,Yes,Yes
Cubbon Pavilion - ITC Gardenia,0,1,4.3,Excellent,689,71,49,"European, Continental, Chinese, Thai",2500.0,0,No,Yes
Empire Restaurant,1,0,4.0,Excellent,3286,12,27,"North Indian, Mughlai, South Indian, Chinese",750.0,0,Yes,No
Le Jardin - The Oberoi,0,0,4.3,Excellent,698,52,49,"European, Mediterranean, North Indian",3000.0,0,No,No
BBQ@52,0,1,3.9,Good,54,52,27,"BBQ, Biryani, Continental",1500.0,0,No,Yes
The Spice Bazaar,0,1,4.2,Excellent,341,51,28,"North Indian, Mughlai",1000.0,0,No,Yes
BBQ'D - Global Grill & Brewery,0,0,4.3,Excellent,469,51,32,"BBQ, North Indian",1500.0,0,No,No
Kitchen On Table,1,0,4.0,Excellent,57,8,27,"Japanese, Sushi, Asian",1500.0,0,Yes,No
WelcomCafe Jacaranda - WelcomHotel Bengaluru,0,0,4.0,Excellent,53,71,49,"Asian, Continental, North Indian",2000.0,0,No,No
Season - Adarsh Hamilton,0,1,4.3,Excellent,331,71,27,"North Indian, Chinese, South Indian, Continental",1200.0,0,No,Yes
Panchavati Gaurav Thali,0,1,4.0,Excellent,930,8,27,"Rajasthani, Gujarati",800.0,0,No,Yes
Red Onion,1,1,4.2,Excellent,570,78,27,"Chinese, North Indian, Biryani, Kebab",1200.0,0,Yes,Yes
Puran da Dhaba - The Pride Hotel,1,0,4.0,Excellent,167,71,28,North Indian,1700.0,0,Yes,No
Cafe Mangii,1,1,4.3,Excellent,1055,51,27,"Italian, Continental, Pizza",1600.0,0,Yes,Yes
The Oriental Spice - Ashraya Hotel,1,0,3.8,Good,159,28,27,"Chinese, Thai, Indonesian",1300.0,0,Yes,No
Pinxx - Royal Orchid Central,1,1,3.8,Good,200,52,27,"Italian, European",1600.0,0,Yes,Yes
Monsoon - The Park Bangalore,0,1,4.1,Excellent,274,52,49,"Italian, North Indian",3000.0,0,No,Yes
Cafe Treat - The Pride Hotel,1,0,4.1,Excellent,119,71,27,"Continental, Asian, Italian",1000.0,0,Yes,No
South Parade - The Chancery Hotel,0,0,3.1,Good,122,51,28,"North Indian, Continental, Chinese",1200.0,0,No,No
Mint Masala,0,0,2.8,Bad,255,28,27,"North Indian, Chinese",1000.0,0,No,No
Saatvikk,0,0,2.8,Bad,132,8,27,"North Indian, South Indian, Continental",650.0,0,No,No
Curry with a 'K' - St. Mark's Hotel,0,0,3.9,Good,90,81,27,"North Indian, Mughlai, Hyderabadi",1400.0,0,No,No
